Facing,No_Bedroom,No_Bathroom,No_Balcony,Corner_Property,Furnishing,study room,servant room,store room,pooja room,Overlooking_main road,Overlooking_club,Overlooking_pool,Overlooking_NA,flat_age,sector_num,Super Built-up Area,luxury_category,floor_category,price
4.0,2,2.0,2,0,1.0,1,0,0,0,1,1,1,0,3,50,1795.0,2.0,2.0,2.5
4.0,2,2.0,2,0,1.0,0,0,0,0,1,0,1,0,3,104,1550.0,2.0,0.0,1.99
4.0,2,2.0,4,1,1.0,0,0,1,0,1,1,1,0,3,70,930.0,1.0,0.0,1.3
2.0,2,2.0,4,1,0.0,1,0,0,0,1,0,0,0,3,47,1457.0,2.0,0.0,1.3
0.0,2,2.0,2,0,0.0,0,0,0,0,1,1,1,0,2,104,1099.0,0.0,1.0,1.35
2.0,2,2.0,3,1,1.0,1,0,1,0,1,0,0,0,3,67,1484.0,1.0,2.0,1.89
2.0,2,2.0,2,0,1.0,0,0,1,0,1,0,0,0,3,67,1296.0,1.0,2.0,1.66
6.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,0,3,2,1130.0,1.0,1.0,1.52
6.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,0,3,2,1030.0,2.0,2.0,1.4
2.0,2,2.0,2,0,1.0,0,0,0,0,0,1,0,0,1,61,1512.0,2.0,2.0,1.64
2.0,2,2.0,1,1,1.0,0,0,1,0,1,1,1,0,4,50,1040.0,1.0,2.0,1.43
0.0,2,2.0,3,0,1.0,1,1,1,1,0,1,0,0,4,68,1510.0,2.0,1.0,1.55
4.0,2,2.0,4,1,0.0,1,0,0,0,1,1,1,0,1,92,1450.0,1.0,2.0,0.7559999999999999
0.0,2,2.0,1,1,0.0,0,0,0,0,1,0,0,0,1,76,882.0,2.0,1.0,0.65
4.0,2,2.0,3,0,1.0,0,0,0,0,0,0,0,1,3,37,1294.8,2.0,0.0,1.2
0.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,92,1294.65,2.0,0.0,0.96
4.0,2,2.0,2,1,1.0,0,0,0,0,1,1,1,0,3,84,1125.0,2.0,2.0,1.01
0.0,2,2.0,1,1,0.0,0,0,0,0,1,0,0,0,3,67,797.85,0.0,2.0,0.76
4.0,2,2.0,3,1,1.0,0,0,0,0,1,0,0,0,1,103,1361.0,2.0,2.0,1.15
0.0,2,2.0,2,1,1.0,0,1,0,0,1,1,1,0,1,111,1755.0,1.0,0.0,2.54
5.0,2,3.0,2,1,0.0,0,1,0,0,1,1,1,0,3,37,1485.0,2.0,2.0,1.2
0.0,2,2.0,2,0,1.0,0,1,0,0,0,0,1,0,1,65,1358.0,2.0,2.0,2.65
0.0,2,2.0,3,0,1.0,0,1,0,0,0,0,0,0,1,65,1358.0,2.0,1.0,2.7
4.0,2,2.0,3,0,1.0,0,0,0,0,1,1,0,0,3,65,1261.0,2.0,2.0,2.32
4.0,2,2.0,4,0,1.0,1,0,0,0,0,0,1,0,3,68,1808.4,2.0,2.0,1.9
0.0,2,2.0,4,0,1.0,0,0,0,0,0,0,0,1,3,65,1400.0,2.0,1.0,2.52
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,106,1926.45,2.0,2.0,1.95
0.0,2,2.0,2,1,0.0,0,0,0,0,1,1,0,0,2,36,1105.2,2.0,2.0,1.74
2.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,3,70,1350.0,1.0,2.0,1.6
0.0,2,2.0,2,1,1.0,0,0,0,0,0,0,0,0,4,108,1422.0,2.0,2.0,1.05
4.0,2,2.0,2,1,1.0,0,0,0,0,1,0,0,0,1,2,1390.5,0.0,1.0,1.3
7.0,2,2.0,2,1,1.0,0,0,0,0,0,0,0,0,4,99,666.9000000000001,0.0,1.0,0.58
0.0,2,2.0,4,0,1.0,0,0,0,0,0,0,0,0,5,28,1100.0,2.0,2.0,1.65
0.0,2,2.0,3,1,1.0,0,0,0,1,0,1,0,0,3,83,1050.0,2.0,1.0,0.884
0.0,2,1.0,2,1,1.0,0,0,0,0,0,1,1,0,2,68,865.0,1.0,1.0,0.95
2.0,2,2.0,3,1,1.0,0,0,0,0,0,1,1,0,3,93,1405.0,1.0,1.0,1.22
0.0,2,2.0,2,0,1.0,0,0,0,0,1,0,0,0,1,2,1130.0,2.0,0.0,1.56
2.0,2,2.0,4,1,1.0,0,0,0,0,0,0,0,0,3,50,1426.0,2.0,1.0,2.05
4.0,2,2.0,2,0,1.0,0,0,0,0,1,1,1,0,1,102,964.0,1.0,1.0,1.27
0.0,2,2.0,2,0,1.0,0,1,0,0,1,1,1,0,3,112,2441.0,2.0,1.0,4.0
0.0,2,2.0,2,0,1.0,0,1,0,0,1,1,1,0,3,112,2441.0,2.0,2.0,4.0
4.0,2,2.0,2,0,0.0,0,0,0,0,0,0,0,0,1,108,1381.0,2.0,2.0,2.0
0.0,2,2.0,2,0,1.0,0,1,0,0,0,1,0,0,4,108,1283.0,2.0,0.0,1.45
4.0,2,2.0,4,1,0.0,1,0,0,0,1,1,1,0,4,84,1350.0,2.0,2.0,1.12
2.0,2,2.0,4,0,1.0,0,0,0,0,0,0,0,1,1,106,1102.95,2.0,0.0,2.0
2.0,2,2.0,2,1,2.0,0,0,0,0,0,0,0,1,1,62,1508.0,1.0,1.0,3.19
4.0,2,2.0,3,1,1.0,1,0,0,0,0,1,1,0,2,61,1552.5,2.0,2.0,1.65
0.0,2,2.0,3,0,2.0,0,0,0,0,1,1,1,0,1,36,1479.0,0.0,0.0,2.53
0.0,2,2.0,1,0,2.0,0,0,0,0,0,1,1,0,5,50,1040.0,2.0,2.0,1.6
1.0,2,2.0,2,1,1.0,1,0,0,0,1,1,1,0,3,58,1625.0,1.0,1.0,3.75
4.0,2,2.0,2,1,1.0,0,0,0,0,1,1,1,0,3,107,746.5500000000001,2.0,0.0,0.55
0.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,83,1050.0,1.0,2.0,0.99
0.0,2,2.0,1,1,0.0,0,0,0,0,1,1,1,0,1,90,626.0,1.0,0.0,0.7
0.0,2,2.0,2,0,1.0,1,0,0,0,0,0,0,0,1,61,1150.0,2.0,0.0,1.61
4.0,2,2.0,3,1,1.0,1,1,0,1,1,1,1,0,2,93,1118.0,1.0,2.0,1.1
0.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,92,1363.5,0.0,1.0,1.1
0.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,1,104,1483.65,2.0,1.0,1.42
0.0,2,2.0,4,0,1.0,0,0,0,0,0,0,0,1,1,99,1842.75,2.0,1.0,1.3
4.0,2,2.0,4,1,1.0,0,0,1,0,1,1,1,0,1,106,1385.0,1.0,2.0,1.35
2.0,2,2.0,2,1,1.0,0,0,0,0,0,1,1,0,1,65,1310.0,2.0,2.0,2.25
6.0,2,2.0,2,1,1.0,0,1,0,0,1,1,1,0,3,113,1722.6,1.0,1.0,1.8
6.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,102,1846.8,1.0,2.0,2.0
4.0,2,2.0,4,1,1.0,0,0,0,0,1,1,1,0,3,102,1349.0,1.0,2.0,1.8
0.0,2,2.0,1,0,2.0,0,0,0,0,0,0,0,1,1,2,1130.0,1.0,1.0,1.4
0.0,2,2.0,2,0,1.0,1,0,0,0,0,0,0,0,4,33,1125.0,2.0,2.0,1.6
5.0,2,2.0,3,1,0.0,1,0,0,0,1,0,1,0,3,90,1300.0,2.0,2.0,1.1
2.0,2,2.0,1,0,1.0,0,0,0,0,0,0,0,0,3,67,800.0,2.0,1.0,0.72
1.0,2,2.0,1,1,1.0,0,0,0,0,1,0,0,0,3,67,807.3000000000001,0.0,0.0,0.78
0.0,2,2.0,1,0,1.0,0,0,0,0,1,0,0,0,3,67,800.0,2.0,2.0,0.72
2.0,2,2.0,2,0,2.0,0,0,0,0,0,0,0,1,3,76,838.35,2.0,2.0,0.72
0.0,2,3.0,4,0,0.0,1,0,0,0,1,1,1,0,1,99,2285.55,2.0,1.0,1.75
0.0,2,2.0,3,0,0.0,0,0,0,0,1,1,1,0,1,113,1722.6,2.0,2.0,1.85
2.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,65,1261.0,1.0,2.0,2.2
4.0,2,2.0,4,0,0.0,0,0,0,0,1,0,0,0,3,106,1385.0,1.0,1.0,1.35
0.0,2,1.0,2,1,0.0,0,0,0,0,1,1,1,0,1,68,865.0,1.0,1.0,0.95
2.0,2,1.0,3,1,1.0,1,0,0,0,1,0,0,0,2,93,981.0,1.0,2.0,1.15
0.0,2,2.0,1,0,1.0,0,0,0,0,0,0,0,1,3,69,643.95,0.0,0.0,0.715
2.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,3,70,1350.0,1.0,2.0,1.5
0.0,2,3.0,3,0,1.0,0,1,0,0,0,0,0,0,3,108,1283.0,2.0,1.0,1.35
2.0,2,2.0,2,1,1.0,0,0,0,0,1,0,0,0,4,66,1125.0,2.0,2.0,2.25
4.0,2,2.0,2,1,1.0,1,0,0,0,0,1,0,0,3,65,1516.0,2.0,2.0,2.6
0.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,0,1,102,915.0,2.0,2.0,1.28
0.0,2,2.0,3,1,2.0,1,1,1,1,1,1,1,0,1,68,1245.0,1.0,1.0,1.28
1.0,2,2.0,1,0,2.0,0,0,0,0,1,0,0,0,3,69,643.95,1.0,0.0,0.71
0.0,2,2.0,2,1,1.0,0,0,0,0,1,1,1,0,3,102,964.0,1.0,0.0,1.32
5.0,2,2.0,4,0,1.0,1,0,0,0,0,0,0,0,3,113,1596.0,0.0,2.0,1.9
4.0,2,2.0,1,0,1.0,0,0,0,0,1,1,0,0,2,110,645.0,2.0,1.0,0.65
1.0,2,2.0,3,0,1.0,1,0,0,0,0,0,0,0,3,79,1530.0,2.0,2.0,1.2
4.0,2,2.0,1,1,1.0,0,0,0,0,1,0,0,0,3,47,849.1500000000001,2.0,2.0,0.48
2.0,2,2.0,1,0,0.0,0,0,0,0,1,0,0,0,4,37,925.0,2.0,1.0,0.58
0.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,68,1245.0,2.0,1.0,1.25
4.0,2,2.0,2,1,1.0,0,0,0,1,1,1,1,0,1,104,1099.0,1.0,1.0,1.3
0.0,2,2.0,2,0,1.0,0,0,0,1,0,0,0,1,1,86,676.35,0.0,1.0,0.69
6.0,2,2.0,3,1,0.0,0,0,0,0,1,1,1,0,3,68,1245.0,2.0,1.0,1.33
0.0,2,2.0,2,0,0.0,0,0,0,0,1,1,1,0,3,66,1457.0,2.0,2.0,2.18
4.0,2,2.0,3,1,1.0,0,0,0,0,0,0,0,1,1,65,1250.0,1.0,1.0,2.2
4.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,1,33,1869.75,2.0,0.0,1.27
0.0,2,2.0,4,1,1.0,1,0,0,0,1,1,1,0,4,48,1667.0,1.0,1.0,4.6
2.0,2,2.0,2,0,1.0,1,0,0,0,1,1,0,0,1,89,1105.0,2.0,2.0,1.08
4.0,2,2.0,2,1,0.0,0,0,0,0,1,1,1,0,3,68,1494.0,2.0,2.0,1.32
4.0,2,2.0,3,1,0.0,0,0,0,0,1,1,1,0,3,68,1245.0,2.0,1.0,1.3
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,68,1245.0,2.0,2.0,1.28
4.0,2,2.0,2,1,1.0,0,0,0,0,0,1,1,0,3,104,1550.0,2.0,1.0,1.9
4.0,2,2.0,2,1,1.0,1,1,0,1,1,1,1,0,2,104,1099.0,2.0,2.0,1.47
4.0,2,3.0,3,1,1.0,1,1,0,1,1,1,1,0,3,60,1560.0,2.0,1.0,2.75
2.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,2,61,1552.5,0.0,1.0,1.73
0.0,2,2.0,2,0,1.0,0,1,0,0,0,0,0,0,2,79,1138.0,2.0,0.0,1.48
0.0,2,2.0,2,0,1.0,0,1,0,0,0,0,0,0,2,79,1138.0,2.0,0.0,1.45
2.0,2,2.0,3,0,1.0,0,0,0,0,0,0,0,1,1,65,1250.0,2.0,1.0,2.2
0.0,2,2.0,3,1,0.0,0,0,0,0,0,1,1,0,1,103,1361.0,2.0,2.0,1.08
0.0,2,2.0,2,1,0.0,0,0,0,0,1,0,0,0,1,107,778.95,2.0,2.0,0.59
2.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,108,1350.0,0.0,2.0,1.0
2.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,3,99,1550.0,1.0,1.0,1.82
0.0,2,2.0,2,1,1.0,1,0,0,0,0,0,0,0,3,48,1676.0,1.0,1.0,4.75
0.0,2,2.0,3,1,1.0,1,0,0,0,0,1,0,0,3,65,1050.0,2.0,2.0,1.7
2.0,2,2.0,2,0,1.0,0,0,0,1,1,0,0,0,1,86,700.0,2.0,2.0,0.73
0.0,2,2.0,4,1,1.0,0,0,0,0,0,0,0,0,1,106,1385.0,2.0,1.0,1.4
0.0,2,2.0,3,1,1.0,0,0,1,0,1,0,0,0,2,89,1350.0,1.0,2.0,1.02
2.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,83,1050.0,2.0,0.0,1.0
4.0,2,2.0,3,1,1.0,0,0,0,0,0,0,0,0,3,47,787.0500000000001,0.0,0.0,0.55
0.0,2,2.0,4,1,0.0,1,0,0,0,0,0,0,0,1,47,1457.0,2.0,1.0,1.14
3.0,2,2.0,2,1,1.0,0,0,0,0,0,0,0,0,1,62,1508.0,1.0,2.0,3.3
3.0,2,2.0,1,1,1.0,1,0,0,0,0,0,0,0,4,58,1632.0,1.0,2.0,3.2
4.0,2,2.0,3,0,0.0,0,0,0,0,0,1,1,0,1,85,1890.0,2.0,1.0,1.88
5.0,2,2.0,3,0,0.0,0,0,0,0,1,0,0,0,1,85,1890.0,2.0,1.0,1.85
5.0,2,2.0,3,0,0.0,0,0,0,0,0,1,1,0,1,85,1890.0,2.0,1.0,1.94
4.0,2,2.0,3,1,1.0,1,0,0,0,0,0,0,0,1,89,1106.0,1.0,2.0,1.1
0.0,2,2.0,2,0,0.0,0,0,0,0,0,0,0,0,4,108,1422.0,2.0,0.0,0.98
2.0,2,2.0,3,1,1.0,1,0,0,0,0,1,0,0,4,67,1848.0,1.0,2.0,1.87
4.0,2,2.0,3,1,0.0,0,0,0,0,0,1,0,0,3,65,1310.0,2.0,2.0,2.38
4.0,2,2.0,3,0,0.0,0,0,0,0,0,1,0,0,3,62,1809.6,1.0,1.0,3.3
4.0,2,2.0,3,1,1.0,1,0,0,1,0,0,0,1,3,79,1572.0,2.0,1.0,1.75
0.0,2,1.0,2,1,1.0,0,0,0,0,1,1,0,0,1,68,865.0,1.0,1.0,0.85
0.0,2,2.0,1,1,1.0,1,1,1,1,1,1,1,0,3,58,1375.0,1.0,2.0,3.16
4.0,2,2.0,3,0,0.0,0,0,0,0,1,0,1,0,3,37,1280.0,0.0,1.0,0.955
4.0,2,2.0,2,0,1.0,0,0,0,0,1,1,1,0,3,22,1380.0,2.0,2.0,2.69
2.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,3,104,1550.0,2.0,2.0,1.95
0.0,2,1.0,2,1,2.0,1,1,1,1,1,1,1,0,1,68,865.0,1.0,2.0,0.76
0.0,2,4.0,4,0,1.0,1,1,0,0,1,1,1,0,3,72,1755.0,2.0,1.0,1.9
6.0,2,2.0,1,0,2.0,0,0,0,0,1,1,1,0,3,69,643.95,0.0,1.0,0.725
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,4,84,1200.0,1.0,2.0,0.88
0.0,2,2.0,2,1,0.0,0,0,1,0,1,1,1,0,1,89,1103.0,1.0,2.0,1.21
4.0,2,2.0,3,0,1.0,0,0,0,0,1,1,1,0,4,83,1050.0,2.0,0.0,0.9
0.0,2,3.0,2,0,0.0,0,0,0,0,0,0,0,1,2,108,1692.0,2.0,1.0,3.72
4.0,2,2.0,3,0,0.0,0,0,0,0,0,0,0,0,3,37,796.5,2.0,1.0,0.65
0.0,2,2.0,3,0,1.0,1,0,0,0,0,0,1,0,1,65,1433.0,2.0,2.0,2.4
4.0,2,2.0,3,1,1.0,0,0,1,0,1,1,1,0,1,104,1485.0,2.0,1.0,1.35
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,33,1100.0,2.0,1.0,1.38
4.0,2,2.0,3,0,1.0,1,0,0,0,0,0,0,1,1,99,1550.0,2.0,1.0,1.9
4.0,2,2.0,4,1,2.0,1,1,0,0,1,1,1,0,1,89,1103.0,1.0,2.0,0.975
0.0,2,2.0,2,0,1.0,0,1,0,0,1,1,1,0,3,61,1552.5,2.0,0.0,1.6
4.0,2,2.0,2,0,0.0,0,0,0,0,1,1,1,0,2,104,1099.0,0.0,2.0,1.3
0.0,2,2.0,2,0,1.0,0,0,0,0,1,1,0,0,3,76,845.1,2.0,2.0,0.9
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,1,68,1245.0,2.0,1.0,1.25
0.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,102,903.0,1.0,1.0,1.3
0.0,2,2.0,3,1,1.0,0,0,1,0,1,1,1,0,2,37,990.0,1.0,0.0,1.15
4.0,2,2.0,4,1,1.0,0,0,0,0,1,1,1,0,1,47,1269.0,1.0,1.0,1.1
2.0,2,2.0,4,1,1.0,0,0,0,0,0,0,0,0,3,50,1418.0,2.0,1.0,1.95
4.0,2,2.0,2,1,0.0,0,0,0,0,1,1,1,0,2,37,1050.0,2.0,0.0,1.15
5.0,2,2.0,4,1,2.0,1,1,0,1,1,1,1,0,4,28,1420.0,1.0,0.0,3.15
0.0,2,2.0,2,0,1.0,1,1,0,0,1,1,1,0,2,113,1768.5000000000002,2.0,1.0,2.1
2.0,2,2.0,3,1,1.0,1,0,0,0,1,0,0,0,3,68,1450.0,2.0,1.0,1.75
0.0,2,2.0,1,1,1.0,0,0,0,0,1,0,0,0,1,86,676.35,0.0,1.0,0.67
2.0,2,2.0,3,0,1.0,0,0,0,0,0,1,1,0,4,81,1360.0,2.0,2.0,1.35
0.0,2,2.0,3,1,1.0,1,1,1,1,1,1,1,0,3,70,1565.0,1.0,2.0,2.38
2.0,2,2.0,3,1,1.0,1,0,0,0,0,1,1,0,3,78,1255.0,2.0,0.0,1.12
5.0,2,2.0,3,1,1.0,0,0,1,0,1,0,0,0,3,83,1050.0,1.0,2.0,0.99
2.0,2,2.0,2,1,1.0,0,0,0,0,0,1,0,0,2,47,1022.0,2.0,1.0,0.98
0.0,2,4.0,2,0,1.0,0,1,0,0,0,0,0,1,3,107,1566.0,2.0,1.0,1.35
0.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,3,107,1366.0,2.0,2.0,1.23
4.0,2,2.0,4,0,1.0,0,0,0,1,1,1,1,0,3,106,1385.0,1.0,0.0,1.45
1.0,2,3.0,3,0,0.0,0,0,0,0,0,0,0,0,4,69,1755.0000000000002,2.0,1.0,1.9
4.0,2,2.0,2,1,1.0,0,0,1,0,1,0,0,0,4,33,1100.0,2.0,1.0,1.45
4.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,1,65,1433.0,1.0,2.0,2.46
0.0,2,3.0,3,1,1.0,0,1,0,0,1,1,1,0,3,108,1283.0,1.0,2.0,1.38
0.0,2,2.0,2,1,0.0,1,1,0,1,1,1,1,0,2,104,1099.0,1.0,2.0,1.5
0.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,1,65,1450.0,1.0,1.0,2.6
0.0,2,2.0,2,0,1.0,1,0,0,0,0,0,0,1,1,61,1150.0,2.0,0.0,1.59
4.0,2,2.0,3,1,1.0,1,0,0,1,1,1,1,0,4,88,18962.1,0.0,1.0,1.3
4.0,2,3.0,2,1,1.0,0,0,0,1,1,0,0,0,4,47,1987.2,0.0,2.0,1.15
2.0,2,2.0,1,0,1.0,0,0,0,0,0,0,0,0,3,67,800.0,2.0,0.0,0.75
4.0,2,2.0,4,1,2.0,1,1,0,0,1,1,1,0,1,89,1285.0,2.0,2.0,0.94
1.0,2,2.0,2,0,1.0,1,0,0,0,1,1,1,0,3,76,931.5,1.0,2.0,0.63
4.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,3,84,1534.0,2.0,1.0,1.57
5.0,2,2.0,1,1,0.0,1,0,0,0,1,0,0,0,3,92,797.85,2.0,2.0,0.55
2.0,2,2.0,2,1,1.0,1,0,0,0,1,1,1,0,3,65,1020.0,2.0,2.0,2.05
2.0,2,2.0,2,0,1.0,0,0,0,0,1,1,1,0,3,86,676.35,2.0,2.0,0.75
4.0,2,2.0,2,1,1.0,0,0,0,0,1,1,1,0,3,102,716.4,2.0,2.0,0.6
0.0,2,2.0,2,1,1.0,0,0,0,0,1,1,1,0,4,103,1423.0,2.0,1.0,1.5
4.0,2,2.0,3,1,2.0,1,0,0,0,1,1,1,0,4,107,1534.0,2.0,2.0,1.4
4.0,2,4.0,2,1,1.0,1,1,0,0,1,1,1,0,4,112,2441.0,2.0,1.0,4.28
0.0,2,2.0,2,1,0.0,0,0,0,0,1,1,1,0,2,37,1260.0,2.0,0.0,1.2
0.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,3,37,1578.0,2.0,1.0,1.1
0.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,102,1198.0,2.0,1.0,1.6
0.0,2,2.0,2,1,0.0,0,0,0,0,1,1,1,0,1,104,1389.0,2.0,1.0,1.82
0.0,2,2.0,2,1,1.0,1,0,0,0,1,0,1,0,1,61,1687.5,2.0,0.0,1.85
0.0,2,2.0,1,1,0.0,0,0,0,0,1,1,1,0,2,85,1705.0500000000002,1.0,1.0,1.68
0.0,2,2.0,1,0,1.0,0,0,0,0,0,0,0,0,4,67,800.0,0.0,1.0,0.75
0.0,2,3.0,2,1,1.0,0,1,0,0,1,1,1,0,4,60,1524.0,1.0,1.0,2.85
5.0,2,2.0,3,0,0.0,0,0,0,0,0,0,0,0,1,85,1890.0,2.0,2.0,1.95
0.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,3,103,827.5500000000001,0.0,2.0,0.58
4.0,2,2.0,3,0,0.0,0,0,0,0,0,0,0,1,3,79,1383.0,2.0,1.0,1.6
2.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,0,1,61,1552.5,1.0,2.0,1.73
4.0,2,2.0,4,0,1.0,0,0,1,0,1,0,0,0,4,28,1210.0,2.0,1.0,1.7
2.0,2,2.0,1,0,1.0,0,0,0,0,0,0,1,0,5,50,1117.0,1.0,1.0,1.55
0.0,2,2.0,2,1,0.0,0,0,0,0,0,0,0,1,3,76,845.1,2.0,1.0,0.72
5.0,2,2.0,3,0,0.0,0,0,0,0,0,0,0,0,3,79,1823.85,2.0,0.0,1.5
4.0,2,2.0,2,1,1.0,0,0,0,0,1,0,0,0,3,107,746.5500000000001,2.0,0.0,0.53
4.0,2,2.0,3,1,0.0,0,0,1,0,1,0,0,0,3,70,1420.0,2.0,0.0,1.75
2.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,2,61,1552.5,0.0,2.0,1.73
4.0,2,2.0,4,0,1.0,1,0,0,0,1,1,1,0,3,47,1457.0,2.0,2.0,1.15
4.0,2,2.0,2,0,1.0,0,0,0,0,1,1,1,0,3,47,1269.0,2.0,2.0,1.01
5.0,2,2.0,4,1,1.0,1,0,0,0,0,0,0,1,3,104,1890.0,2.0,1.0,1.1
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,3,33,1100.0,2.0,1.0,1.45
2.0,2,2.0,1,1,2.0,0,0,0,0,0,1,1,0,3,70,930.0,2.0,1.0,1.3
4.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,2,113,1768.5000000000002,2.0,2.0,2.03
2.0,2,2.0,4,0,0.0,1,0,0,0,0,0,0,1,2,113,1768.5000000000002,2.0,2.0,2.1
0.0,2,2.0,3,0,0.0,0,0,0,0,1,1,1,0,1,65,1261.0,2.0,1.0,2.12
2.0,2,2.0,3,0,1.0,0,0,0,1,0,0,0,1,4,70,1565.0,2.0,0.0,2.6
0.0,2,2.0,4,1,1.0,0,0,0,0,0,0,0,0,3,106,1385.0,2.0,0.0,1.4
2.0,2,2.0,2,1,1.0,0,0,0,0,1,0,1,0,3,104,1550.0,2.0,2.0,1.8
0.0,2,2.0,3,1,0.0,0,0,0,0,1,1,1,0,3,81,1360.0,2.0,2.0,1.4
2.0,2,3.0,3,1,1.0,1,0,0,0,1,1,1,0,3,48,1676.0,1.0,2.0,4.6
0.0,2,2.0,2,1,2.0,0,0,0,0,1,1,1,0,2,93,981.0,2.0,1.0,1.2
2.0,2,2.0,3,0,1.0,1,1,1,1,1,0,0,0,1,61,1215.0,2.0,1.0,1.8
6.0,2,2.0,2,0,1.0,1,0,0,0,0,0,0,0,4,79,1512.0,2.0,0.0,1.75
6.0,2,2.0,2,0,1.0,0,0,0,0,0,1,1,0,3,106,1366.0,2.0,1.0,2.12
6.0,2,2.0,2,0,1.0,0,0,0,0,0,1,1,0,3,108,1381.0,2.0,0.0,2.7
4.0,2,1.0,2,1,0.0,0,0,0,0,1,1,1,0,1,68,865.0,2.0,1.0,0.82
4.0,2,2.0,3,1,0.0,0,0,0,0,1,0,1,0,1,68,1245.0,2.0,2.0,1.25
4.0,2,2.0,3,1,1.0,0,0,0,0,1,0,0,0,1,104,1099.0,2.0,1.0,1.4
4.0,2,2.0,4,1,2.0,1,1,0,1,1,1,1,0,4,28,1420.0,1.0,0.0,3.35
0.0,2,2.0,2,0,1.0,0,0,0,0,0,0,0,1,1,61,1552.5,2.0,0.0,1.6
4.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,1,47,1250.0,1.0,1.0,1.28
4.0,2,2.0,1,1,1.0,1,1,1,1,1,1,1,0,3,67,797.85,1.0,1.0,0.585
4.0,2,2.0,2,1,1.0,1,1,1,1,1,1,1,0,3,68,1304.0,1.0,1.0,1.12
2.0,2,2.0,2,0,0.0,0,0,0,0,0,0,0,0,4,33,1100.0,2.0,2.0,1.6
4.0,2,2.0,3,0,1.0,0,0,0,0,0,0,0,1,3,65,1261.0,2.0,2.0,2.2
0.0,2,2.0,2,1,1.0,1,1,0,1,1,0,0,0,1,36,1995.3,2.0,2.0,2.75
1.0,2,2.0,1,1,1.0,0,0,0,0,1,1,1,0,3,69,643.95,1.0,1.0,0.73
6.0,2,2.0,4,0,1.0,0,0,0,0,0,0,0,1,3,65,1500.0,2.0,1.0,2.55
1.0,2,2.0,4,0,1.0,1,1,0,0,0,0,0,0,4,72,1755.0,2.0,2.0,1.7
1.0,2,2.0,3,1,1.0,0,0,0,0,1,1,1,0,2,37,1310.0,1.0,1.0,1.38
2.0,2,2.0,4,0,1.0,0,0,0,0,0,0,1,0,1,106,1102.95,2.0,1.0,1.95
0.0,2,2.0,2,0,1.0,1,0,0,0,1,1,1,0,1,58,2203.2000000000003,2.0,1.0,3.49
1.0,2,2.0,3,0,1.0,0,0,0,0,0,0,0,0,5,28,1210.0,2.0,1.0,1.7
4.0,2,2.0,3,1,1.0,1,0,0,0,1,1,1,0,1,103,1361.0,1.0,2.0,1.05
4.0,2,2.0,2,1,0.0,0,0,0,0,1,1,0,0,3,99,553.0,2.0,2.0,0.42
0.0,2,2.0,2,0,0.0,0,0,0,0,0,0,0,1,3,84,781.6500000000001,0.0,0.0,0.58
4.0,2,2.0,1,0,0.0,0,0,0,0,1,0,0,0,3,99,653.4000000000001,0.0,2.0,0.45
0.0,2,2.0,4,0,1.0,0,1,0,0,0,0,0,1,4,99,1365.0,2.0,2.0,1.35
4.0,2,2.0,3,0,1.0,0,0,0,0,1,0,0,0,1,102,859.0,2.0,2.0,1.67
